Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,24.08.2021;11:51:03460
468.5,150.0,0,0,0,0.0,468.494
469.5,150.0,0,2,0,0.0,469.496
470.5,150.0,0,0,0,0.0,470.495
471.5,150.0,0,0,0,0.0,471.488
472.5,150.0,0,0,0,0.0,472.496
473.5,150.0,0,17,0,0.0,473.488
474.5,150.0,0,17,0,0.0,474.488
475.5,150.0,0,10,0,0.0,475.492
476.5,150.0,0,4,0,0.0,476.488
477.5,150.0,0,0,0,0.0,477.497
478.5,150.0,0,2,0,0.0,478.498
479.5,150.0,0,0,0,0.0,479.49
480.5,150.0,0,0,0,0.0,480.498
481.5,150.0,0,0,0,0.0,481.495
482.5,150.0,0,1,0,0.0,482.486
483.5,150.0,0,31,0,0.0,483.497
484.5,150.0,0,6,0,0.0,484.499
485.5,150.0,0,9,0,0.0,485.491
486.5,150.0,0,1,0,0.0,486.497
487.5,150.0,0,2,0,0.0,487.487
488.5,150.0,0,0,0,0.0,488.497
489.5,150.0,0,0,0,0.0,489.492
490.5,150.0,0,0,0,0.0,490.489
491.5,150.0,0,0,0,0.0,491.493
492.5,150.0,0,17,0,0.0,492.491
493.5,150.0,0,17,0,0.0,493.487
494.5,150.0,0,10,0,0.0,494.493
495.5,150.0,0,4,0,0.0,495.49
496.5,150.0,0,0,0,0.0,496.496
497.5,150.0,0,2,0,0.0,497.49
498.5,150.0,143,0,0,1.837,498.487
499.5,150.0,267,0,0,0.183,499.487
500.5,150.0,373,0,0,0.134,500.493
501.5,150.0,337,0,0,0.151,501.5
502.5,150.0,345,0,0,0.148,502.502
503.5,150.0,362,0,0,0.131,503.496
504.5,150.0,328,0,0,0.153,504.495
505.5,150.0,372,0,0,0.136,505.5
506.5,150.0,386,0,0,0.129,506.501
507.5,150.0,305,0,0,0.156,507.486
508.5,150.0,369,0,0,0.135,508.492
509.5,150.0,405,0,0,0.129,509.501
510.5,150.0,331,0,0,0.149,510.492
511.5,150.0,338,0,0,0.14,511.494
512.5,150.0,369,0,0,0.142,512.497
513.5,150.0,333,0,0,0.151,513.5
514.5,150.0,380,0,0,0.126,514.494
515.5,150.0,348,0,0,0.143,515.487
516.5,150.0,330,0,0,0.151,516.491
517.5,150.0,376,0,0,0.133,517.5
